,countrycode,year,padded_population_of_researchers,number_of_inmigrations,number_of_outmigrations,netmigration,inmigrationrate,outmigrationrate,netmigrationrate,gdp_per_capita,mean_n_researchers
2762,kir,2015.0,4.0,0.0,1.0,-1.0,0.0,0.25,-0.25,1542.61696824336,2.1666666666666665
2763,kir,2016.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.73702805528,2.1666666666666665
2764,kir,2017.0,3.0,0.0,1.0,-1.0,0.0,0.3333333333333333,-0.3333333333333333,1640.57195968174,2.1666666666666665
2765,kir,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.32958680978,2.1666666666666665
2770,kna,1999.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,9320.88130698414,16.4
2771,kna,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9565.94990912411,16.4
2772,kna,2001.0,2.0,0.0,1.0,-1.0,0.0,0.5,-0.5,10283.032801538,16.4
2773,kna,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10650.8451485558,16.4
2774,kna,2003.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10270.6041633668,16.4
2775,kna,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10942.7282343544,16.4
2776,kna,2005.0,4.0,1.0,0.0,1.0,0.25,0.0,0.25,11679.4097093764,16.4
2777,kna,2006.0,6.0,2.0,0.0,2.0,0.3333333333333333,0.0,0.3333333333333333,13614.4151249891,16.4
2778,kna,2007.0,7.0,2.0,1.0,1.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,14429.5502351983,16.4
2779,kna,2008.0,8.0,3.0,2.0,1.0,0.375,0.25,0.125,15592.8708815919,16.4
2780,kna,2009.0,8.0,2.0,1.0,1.0,0.25,0.125,0.125,15388.4434445763,16.4
2781,kna,2010.0,9.0,3.0,2.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,15510.1991465257,16.4
2782,kna,2011.0,11.0,4.0,3.0,1.0,0.3636363636363636,0.2727272727272727,0.0909090909090909,16539.7690073067,16.4
2783,kna,2012.0,22.0,7.0,2.0,5.0,0.3181818181818182,0.0909090909090909,0.2272727272727272,16046.4869352021,16.4
2784,kna,2013.0,27.0,7.0,4.0,3.0,0.2592592592592592,0.1481481481481481,0.1111111111111111,16685.9475912091,16.4
2785,kna,2014.0,31.0,4.0,4.0,0.0,0.1290322580645161,0.1290322580645161,0.0,18051.1790347146,16.4
2786,kna,2015.0,36.0,10.0,6.0,4.0,0.2777777777777778,0.1666666666666666,0.1111111111111111,18028.9734308952,16.4
2787,kna,2016.0,48.0,16.0,8.0,8.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,18810.5593827184,16.4
2788,kna,2017.0,54.0,16.0,6.0,10.0,0.2962962962962963,0.1111111111111111,0.1851851851851851,19158.7448006081,16.4
2789,kna,2018.0,49.0,7.0,7.0,0.0,0.1428571428571428,0.1428571428571428,0.0,19276.5212674439,16.4
2796,kor,1999.0,31751.0,573.0,390.0,183.0,0.0180466756952536,0.0122830776983402,0.0057635979969134,10672.4179334373,81645.3
2797,kor,2000.0,35606.0,623.0,509.0,114.0,0.0174970510588103,0.0142953434814357,0.0032017075773745,12256.9935679503,81645.3
2798,kor,2001.0,39559.0,732.0,609.0,123.0,0.0185040066735761,0.0153947268636719,0.0031092798099041,11561.2483689073,81645.3
2799,kor,2002.0,43895.0,811.0,724.0,87.0,0.0184759084178152,0.016493905911835,0.0019820025059801,13165.0657360554,81645.3
2800,kor,2003.0,48345.0,887.0,714.0,173.0,0.0183472954804012,0.0147688488985417,0.0035784465818595,14672.8574703505,81645.3
2801,kor,2004.0,53877.0,870.0,702.0,168.0,0.016147892421627,0.0130296787126231,0.0031182137090038,16496.1200942502,81645.3
2802,kor,2005.0,59855.0,999.0,781.0,218.0,0.0166903349761924,0.0130481998162225,0.0036421351599699,19402.5026259549,81645.3
2803,kor,2006.0,67290.0,1066.0,825.0,241.0,0.0158418784366176,0.01226036558181,0.0035815128548075,21743.4774514254,81645.3
2804,kor,2007.0,75017.0,1181.0,879.0,302.0,0.0157430982310676,0.0117173440686777,0.0040257541623898,24086.4104391677,81645.3
2805,kor,2008.0,83395.0,1241.0,932.0,309.0,0.014880988068829,0.0111757299598297,0.0037052581089993,21350.427979823,81645.3
2806,kor,2009.0,91364.0,1259.0,1100.0,159.0,0.0137800446565386,0.0120397530756096,0.001740291580929,19143.8516053025,81645.3
2807,kor,2010.0,97993.0,1443.0,1219.0,224.0,0.0147255416203198,0.0124396640576367,0.002285877562683,23087.2256438476,81645.3
2808,kor,2011.0,104778.0,1437.0,1333.0,104.0,0.0137147111034759,0.012722136326328,0.0009925747771478,25096.2638838239,81645.3
2809,kor,2012.0,111370.0,1572.0,1252.0,320.0,0.0141151117895303,0.0112418065906438,0.0028733051988865,25466.7605170594,81645.3
2810,kor,2013.0,115573.0,1626.0,1409.0,217.0,0.0140690299637458,0.0121914287939224,0.0018776011698234,27182.7343101936,81645.3
2811,kor,2014.0,117321.0,1592.0,1515.0,77.0,0.0135696081690404,0.012913289180965,0.0006563189880754,29249.5752209742,81645.3
2812,kor,2015.0,118020.0,1602.0,1450.0,152.0,0.0135739705134722,0.0122860532113201,0.0012879173021521,28732.2310762599,81645.3
2813,kor,2016.0,116557.0,1544.0,1529.0,15.0,0.0132467376476745,0.0131180452482476,0.0001286923994268,29288.8704389833,81645.3
2814,kor,2017.0,113571.0,1468.0,1566.0,-98.0,0.0129258349402576,0.0137887312782312,-0.0008628963379736,31616.8434004683,81645.3
2815,kor,2018.0,107769.0,1386.0,1550.0,-164.0,0.0128608412437714,0.0143826146665553,-0.0015217734227839,33422.9442100836,81645.3
2822,kwt,1999.0,791.0,44.0,29.0,15.0,0.0556257901390644,0.0366624525916561,0.0189633375474083,15435.1311342496,1055.5
2823,kwt,2000.0,843.0,58.0,33.0,25.0,0.0688018979833926,0.0391459074733096,0.029655990510083,18440.3785212446,1055.5
2824,kwt,2001.0,823.0,34.0,54.0,-20.0,0.0413122721749696,0.0656136087484811,-0.0243013365735115,16587.2486486214,1055.5
2825,kwt,2002.0,841.0,40.0,38.0,2.0,0.0475624256837098,0.0451843043995243,0.0023781212841854,17846.3761640299,1055.5
2826,kwt,2003.0,884.0,44.0,29.0,15.0,0.0497737556561085,0.0328054298642533,0.0169683257918552,22148.378150112,1055.5
2827,kwt,2004.0,982.0,53.0,28.0,25.0,0.0539714867617108,0.0285132382892057,0.025458248472505,27011.6539985998,1055.5
2828,kwt,2005.0,1070.0,53.0,26.0,27.0,0.0495327102803738,0.0242990654205607,0.025233644859813,35591.0371337921,1055.5
2829,kwt,2006.0,1128.0,50.0,30.0,20.0,0.0443262411347517,0.026595744680851,0.0177304964539007,42781.5647521665,1055.5
2830,kwt,2007.0,1142.0,46.0,28.0,18.0,0.0402802101576182,0.0245183887915936,0.0157618213660245,45782.1485715013,1055.5
2831,kwt,2008.0,1147.0,38.0,38.0,0.0,0.033129904097646,0.033129904097646,0.0,55494.9300965412,1055.5
2832,kwt,2009.0,1171.0,44.0,39.0,5.0,0.0375747224594363,0.0333048676345004,0.0042698548249359,37561.7259257377,1055.5
2833,kwt,2010.0,1155.0,60.0,29.0,31.0,0.0519480519480519,0.0251082251082251,0.0268398268398268,38577.4982788212,1055.5
2834,kwt,2011.0,1185.0,51.0,28.0,23.0,0.0430379746835443,0.0236286919831223,0.0194092827004219,48631.7834045849,1055.5
2835,kwt,2012.0,1118.0,48.0,36.0,12.0,0.0429338103756708,0.0322003577817531,0.0107334525939177,51979.1206895335,1055.5
2836,kwt,2013.0,1112.0,57.0,29.0,28.0,0.0512589928057553,0.0260791366906474,0.0251798561151079,49388.0533799687,1055.5
2837,kwt,2014.0,1099.0,75.0,32.0,43.0,0.0682438580527752,0.0291173794358507,0.0391264786169244,44062.3409134598,1055.5
2838,kwt,2015.0,1105.0,85.0,40.0,45.0,0.0769230769230769,0.0361990950226244,0.0407239819004524,29869.552753237,1055.5
2839,kwt,2016.0,1163.0,84.0,49.0,35.0,0.0722269991401547,0.0421324161650902,0.0300945829750644,27653.1576200281,1055.5
2840,kwt,2017.0,1172.0,84.0,48.0,36.0,0.0716723549488054,0.0409556313993174,0.030716723549488,29759.4674424751,1055.5
2841,kwt,2018.0,1179.0,71.0,58.0,13.0,0.0602205258693808,0.0491942324003392,0.0110262934690415,33399.060475851,1055.5
2848,lao,1999.0,33.0,0.0,1.0,-1.0,0.0,0.0303030303030303,-0.0303030303030303,277.810212956951,105.0
2849,lao,2000.0,41.0,3.0,2.0,1.0,0.073170731707317,0.048780487804878,0.024390243902439,325.186937142965,105.0
2850,lao,2001.0,49.0,5.0,2.0,3.0,0.1020408163265306,0.0408163265306122,0.0612244897959183,326.941786715295,105.0
2851,lao,2002.0,59.0,7.0,6.0,1.0,0.1186440677966101,0.1016949152542373,0.0169491525423728,320.061459657186,105.0
2852,lao,2003.0,63.0,5.0,2.0,3.0,0.0793650793650793,0.0317460317460317,0.0476190476190476,362.821413486106,105.0
2853,lao,2004.0,82.0,4.0,2.0,2.0,0.048780487804878,0.024390243902439,0.024390243902439,417.929168487738,105.0
2854,lao,2005.0,100.0,9.0,1.0,8.0,0.09,0.01,0.08,475.610796203932,105.0
2855,lao,2006.0,110.0,5.0,6.0,-1.0,0.0454545454545454,0.0545454545454545,-0.009090909090909,590.632606321619,105.0
2856,lao,2007.0,96.0,5.0,7.0,-2.0,0.0520833333333333,0.0729166666666666,-0.0208333333333333,710.344576075256,105.0
2857,lao,2008.0,103.0,10.0,5.0,5.0,0.0970873786407767,0.0485436893203883,0.0485436893203883,900.322182853581,105.0
2858,lao,2009.0,114.0,8.0,11.0,-3.0,0.0701754385964912,0.0964912280701754,-0.0263157894736842,948.654240859712,105.0
2859,lao,2010.0,132.0,12.0,5.0,7.0,0.0909090909090909,0.0378787878787878,0.053030303030303,1140.59865722652,105.0
2860,lao,2011.0,144.0,16.0,10.0,6.0,0.1111111111111111,0.0694444444444444,0.0416666666666666,1378.36201638757,105.0
2861,lao,2012.0,141.0,14.0,17.0,-3.0,0.0992907801418439,0.1205673758865248,-0.0212765957446808,1581.39613965165,105.0
2862,lao,2013.0,141.0,22.0,20.0,2.0,0.1560283687943262,0.1418439716312056,0.0141843971631205,1825.66567150301,105.0
2863,lao,2014.0,136.0,16.0,21.0,-5.0,0.1176470588235294,0.1544117647058823,-0.0367647058823529,1998.3331079631,105.0
2864,lao,2015.0,149.0,19.0,11.0,8.0,0.1275167785234899,0.0738255033557047,0.0536912751677852,2134.71306235123,105.0
2865,lao,2016.0,144.0,21.0,12.0,9.0,0.1458333333333333,0.0833333333333333,0.0625,2308.79980768962,105.0
2866,lao,2017.0,135.0,10.0,15.0,-5.0,0.074074074074074,0.1111111111111111,-0.037037037037037,2423.84759760338,105.0
2867,lao,2018.0,128.0,12.0,9.0,3.0,0.09375,0.0703125,0.0234375,2542.48976862177,105.0
2874,lbn,1999.0,676.0,43.0,27.0,16.0,0.0636094674556213,0.0399408284023668,0.0236686390532544,4640.38441321154,1483.35
2875,lbn,2000.0,734.0,44.0,41.0,3.0,0.0599455040871934,0.0558583106267029,0.0040871934604904,4491.64193430433,1483.35
2876,lbn,2001.0,798.0,58.0,46.0,12.0,0.0726817042606516,0.0576441102756892,0.0150375939849624,4422.38929245061,1483.35
2877,lbn,2002.0,863.0,49.0,45.0,4.0,0.0567786790266512,0.0521436848203939,0.0046349942062572,4579.45959271967,1483.35
2878,lbn,2003.0,962.0,69.0,42.0,27.0,0.0717255717255717,0.0436590436590436,0.028066528066528,4576.38761739193,1483.35
2879,lbn,2004.0,1073.0,65.0,52.0,13.0,0.0605778191985088,0.048462255358807,0.0121155638397017,4630.79058524604,1483.35
2880,lbn,2005.0,1181.0,67.0,57.0,10.0,0.056731583403895,0.0482641828958509,0.008467400508044,4575.10745896031,1483.35
2881,lbn,2006.0,1290.0,83.0,53.0,30.0,0.0643410852713178,0.0410852713178294,0.0232558139534883,4626.85300341662,1483.35
2882,lbn,2007.0,1328.0,58.0,67.0,-9.0,0.0436746987951807,0.0504518072289156,-0.0067771084337349,5207.79272300926,1483.35
2883,lbn,2008.0,1346.0,58.0,79.0,-21.0,0.0430906389301634,0.0586924219910846,-0.0156017830609212,6111.32728102035,1483.35
2884,lbn,2009.0,1463.0,72.0,85.0,-13.0,0.049213943950786,0.0580997949419002,-0.0088858509911141,7354.95360478492,1483.35
2885,lbn,2010.0,1552.0,84.0,94.0,-10.0,0.0541237113402061,0.0605670103092783,-0.0064432989690721,7761.64148945415,1483.35
2886,lbn,2011.0,1641.0,89.0,83.0,6.0,0.0542352224253503,0.0505789152955514,0.0036563071297989,7675.30893971499,1483.35
2887,lbn,2012.0,1818.0,142.0,77.0,65.0,0.0781078107810781,0.0423542354235423,0.0357535753575357,7952.15123928179,1483.35
2888,lbn,2013.0,1909.0,121.0,97.0,24.0,0.0633839706652697,0.0508119434258774,0.0125720272393923,7933.2332493476,1483.35
2889,lbn,2014.0,2017.0,126.0,106.0,20.0,0.0624690133862171,0.0525532969757064,0.0099157164105106,7687.93051905549,1483.35
2890,lbn,2015.0,2122.0,150.0,117.0,33.0,0.0706880301602262,0.0551366635249764,0.0155513666352497,7644.54514657966,1483.35
2891,lbn,2016.0,2236.0,137.0,123.0,14.0,0.0612701252236135,0.0550089445438282,0.0062611806797853,7626.30019562992,1483.35
2892,lbn,2017.0,2320.0,153.0,113.0,40.0,0.0659482758620689,0.0487068965517241,0.0172413793103448,7792.5988604995,1483.35
2893,lbn,2018.0,2338.0,138.0,115.0,23.0,0.0590248075278015,0.0491873396065012,0.0098374679213002,8012.53923684943,1483.35
2901,lbr,2000.0,4.0,1.0,0.0,1.0,0.25,0.0,0.25,306.833864207408,18.7
2902,lbr,2001.0,3.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,306.710251570113,18.7
2903,lbr,2002.0,3.0,0.0,1.0,-1.0,0.0,0.3333333333333333,-0.3333333333333333,306.473939631577,18.7
2904,lbr,2003.0,3.0,0.0,1.0,-1.0,0.0,0.3333333333333333,-0.3333333333333333,243.089577534363,18.7
2905,lbr,2004.0,6.0,1.0,0.0,1.0,0.1666666666666666,0.0,0.1666666666666666,286.064725253488,18.7
2906,lbr,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,294.893220066163,18.7
2907,lbr,2006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,336.11567425435,18.7
2908,lbr,2007.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,396.601761281558,18.7
2909,lbr,2008.0,7.0,1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,0.0,478.399540115575,18.7
2910,lbr,2009.0,18.0,3.0,0.0,3.0,0.1666666666666666,0.0,0.1666666666666666,470.948121388477,18.7
2911,lbr,2010.0,21.0,1.0,1.0,0.0,0.0476190476190476,0.0476190476190476,0.0,513.44556667507,18.7
2912,lbr,2011.0,20.0,1.0,2.0,-1.0,0.05,0.1,-0.05,596.89663532503,18.7
2913,lbr,2012.0,19.0,3.0,3.0,0.0,0.1578947368421052,0.1578947368421052,0.0,657.935779084461,18.7
2914,lbr,2013.0,24.0,4.0,4.0,0.0,0.1666666666666666,0.1666666666666666,0.0,721.929545608081,18.7
2915,lbr,2014.0,32.0,2.0,1.0,1.0,0.0625,0.03125,0.03125,721.182298552956,18.7
2916,lbr,2015.0,38.0,6.0,4.0,2.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,710.384016560869,18.7
2917,lbr,2016.0,46.0,12.0,2.0,10.0,0.2608695652173913,0.0434782608695652,0.217391304347826,714.623392230031,18.7
2918,lbr,2017.0,60.0,16.0,4.0,12.0,0.2666666666666666,0.0666666666666666,0.2,698.702358713664,18.7
2919,lbr,2018.0,56.0,12.0,11.0,1.0,0.2142857142857142,0.1964285714285714,0.0178571428571428,677.322319098497,18.7
2926,lby,1999.0,83.0,6.0,2.0,4.0,0.072289156626506,0.0240963855421686,0.0481927710843373,6819.03957638971,145.45
2927,lby,2000.0,90.0,6.0,4.0,2.0,0.0666666666666666,0.0444444444444444,0.0222222222222222,7142.77178555264,145.45
2928,lby,2001.0,82.0,7.0,10.0,-3.0,0.0853658536585365,0.1219512195121951,-0.0365853658536585,6266.4898210897,145.45
2929,lby,2002.0,64.0,7.0,7.0,0.0,0.109375,0.109375,0.0,3703.04295219909,145.45
2930,lby,2003.0,76.0,11.0,5.0,6.0,0.1447368421052631,0.0657894736842105,0.0789473684210526,4673.14557574043,145.45
2931,lby,2004.0,96.0,6.0,9.0,-3.0,0.0625,0.09375,-0.03125,5800.58882597707,145.45
2932,lby,2005.0,104.0,9.0,6.0,3.0,0.0865384615384615,0.0576923076923076,0.0288461538461538,8163.00937006792,145.45
2933,lby,2006.0,113.0,14.0,16.0,-2.0,0.1238938053097345,0.1415929203539823,-0.0176991150442477,9336.35349807157,145.45
2934,lby,2007.0,153.0,18.0,5.0,13.0,0.1176470588235294,0.0326797385620915,0.0849673202614379,11300.1932349905,145.45
2935,lby,2008.0,211.0,36.0,7.0,29.0,0.1706161137440758,0.0331753554502369,0.1374407582938388,14382.5952856913,145.45
2936,lby,2009.0,232.0,25.0,9.0,16.0,0.1077586206896551,0.0387931034482758,0.0689655172413793,10275.261539034,145.45
2937,lby,2010.0,236.0,24.0,12.0,12.0,0.1016949152542373,0.0508474576271186,0.0508474576271186,12064.7729057622,145.45
2938,lby,2011.0,200.0,20.0,26.0,-6.0,0.1,0.13,-0.03,5554.18005326459,145.45
2939,lby,2012.0,192.0,34.0,25.0,9.0,0.1770833333333333,0.1302083333333333,0.046875,13025.2793212496,145.45
2940,lby,2013.0,195.0,31.0,21.0,10.0,0.1589743589743589,0.1076923076923077,0.0512820512820512,10363.8042471988,145.45
2941,lby,2014.0,182.0,18.0,25.0,-7.0,0.0989010989010989,0.1373626373626373,-0.0384615384615384,6466.90823717602,145.45
2942,lby,2015.0,164.0,19.0,15.0,4.0,0.1158536585365853,0.0914634146341463,0.024390243902439,4337.91913919348,145.45
2943,lby,2016.0,162.0,20.0,19.0,1.0,0.1234567901234567,0.1172839506172839,0.0061728395061728,4035.19680169994,145.45
2944,lby,2017.0,142.0,11.0,18.0,-7.0,0.0774647887323943,0.1267605633802817,-0.0492957746478873,5756.69932474775,145.45
2945,lby,2018.0,132.0,11.0,5.0,6.0,0.0833333333333333,0.0378787878787878,0.0454545454545454,7877.12460954542,145.45
2952,lca,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5947.8917842146,3.5
2953,lca,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.04748459261,3.5
2954,lca,2001.0,2.0,1.0,0.0,1.0,0.5,0.0,0.5,5642.7489037614,3.5
2955,lca,2002.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,5646.45653483236,3.5
2956,lca,2003.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6150.92136926062,3.5
2957,lca,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6591.64550130494,3.5
2958,lca,2005.0,4.0,1.0,0.0,1.0,0.25,0.0,0.25,6949.20417333029,3.5
2959,lca,2006.0,5.0,2.0,0.0,2.0,0.4,0.0,0.4,7669.21346965851,3.5
2960,lca,2007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.79799345527,3.5
2961,lca,2008.0,1.0,0.0,3.0,-3.0,0.0,3.0,-3.0,8456.69463217739,3.5
2962,lca,2009.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,8137.75099080198,3.5
2963,lca,2010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8540.07097992462,3.5
2964,lca,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8983.74373302309,3.5
2965,lca,2012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9086.38795485966,3.5
2966,lca,2013.0,5.0,2.0,0.0,2.0,0.4,0.0,0.4,9378.98504684792,3.5
2967,lca,2014.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9843.30853424047,3.5
2968,lca,2015.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10093.6180163617,3.5
2969,lca,2016.0,7.0,1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,0.0,10361.5838770759,3.5
2970,lca,2017.0,7.0,2.0,3.0,-1.0,0.2857142857142857,0.4285714285714285,-0.1428571428571428,11047.4449858109,3.5
2971,lca,2018.0,4.0,0.0,1.0,-1.0,0.0,0.25,-0.25,11357.8265659139,3.5
2977,lie,1999.0,22.0,3.0,0.0,3.0,0.1363636363636363,0.0,0.1363636363636363,81307.0683674829,44.7
2978,lie,2000.0,26.0,8.0,1.0,7.0,0.3076923076923077,0.0384615384615384,0.2692307692307692,74853.938729354,44.7
2979,lie,2001.0,26.0,4.0,6.0,-2.0,0.1538461538461538,0.2307692307692307,-0.0769230769230769,74287.4133739546,44.7
2980,lie,2002.0,31.0,5.0,2.0,3.0,0.1612903225806451,0.064516129032258,0.0967741935483871,79345.7524725702,44.7
2981,lie,2003.0,34.0,5.0,2.0,3.0,0.1470588235294117,0.0588235294117647,0.088235294117647,89859.8653728723,44.7
2982,lie,2004.0,42.0,7.0,2.0,5.0,0.1666666666666666,0.0476190476190476,0.119047619047619,100289.243002178,44.7
2983,lie,2005.0,48.0,4.0,4.0,0.0,0.0833333333333333,0.0833333333333333,0.0,105399.260494824,44.7
2984,lie,2006.0,50.0,6.0,2.0,4.0,0.12,0.04,0.08,114374.246536419,44.7
2985,lie,2007.0,50.0,2.0,6.0,-4.0,0.04,0.12,-0.08,130655.636959737,44.7
2986,lie,2008.0,53.0,6.0,4.0,2.0,0.1132075471698113,0.0754716981132075,0.0377358490566037,143264.059432586,44.7
2987,lie,2009.0,50.0,3.0,0.0,3.0,0.06,0.0,0.06,126096.610425402,44.7
2988,lie,2010.0,50.0,10.0,7.0,3.0,0.2,0.14,0.06,141192.534673018,44.7
2989,lie,2011.0,49.0,7.0,6.0,1.0,0.1428571428571428,0.1224489795918367,0.0204081632653061,158130.45751887,44.7
2990,lie,2012.0,54.0,8.0,2.0,6.0,0.1481481481481481,0.037037037037037,0.1111111111111111,149010.224898665,44.7
2991,lie,2013.0,50.0,7.0,10.0,-3.0,0.14,0.2,-0.06,173030.208279363,44.7
2992,lie,2014.0,58.0,12.0,3.0,9.0,0.2068965517241379,0.0517241379310344,0.1551724137931034,178864.851913785,44.7
2993,lie,2015.0,54.0,8.0,3.0,5.0,0.1481481481481481,0.0555555555555555,0.0925925925925925,167313.266280449,44.7
2994,lie,2016.0,51.0,3.0,3.0,0.0,0.0588235294117647,0.0588235294117647,0.0,165642.386275555,44.7
2995,lie,2017.0,52.0,12.0,2.0,10.0,0.2307692307692307,0.0384615384615384,0.1923076923076923,171253.964253797,44.7
2996,lie,2018.0,44.0,3.0,9.0,-6.0,0.0681818181818181,0.2045454545454545,-0.1363636363636363,180366.715197575,44.7
3003,lka,1999.0,398.0,17.0,20.0,-3.0,0.0427135678391959,0.050251256281407,-0.007537688442211,838.883462825646,896.25
3004,lka,2000.0,440.0,22.0,20.0,2.0,0.05,0.0454545454545454,0.0045454545454545,869.696285031043,896.25
3005,lka,2001.0,500.0,23.0,19.0,4.0,0.046,0.038,0.008,832.80357234611,896.25
3006,lka,2002.0,542.0,24.0,23.0,1.0,0.044280442804428,0.0424354243542435,0.0018450184501845,867.491486787101,896.25
3007,lka,2003.0,590.0,34.0,24.0,10.0,0.0576271186440678,0.0406779661016949,0.0169491525423728,982.195696950166,896.25
3008,lka,2004.0,635.0,32.0,28.0,4.0,0.0503937007874015,0.0440944881889763,0.0062992125984251,1065.78443680197,896.25
3009,lka,2005.0,677.0,29.0,32.0,-3.0,0.0428360413589364,0.0472673559822747,-0.0044313146233382,1248.69818517034,896.25
3010,lka,2006.0,743.0,31.0,34.0,-3.0,0.0417227456258411,0.0457604306864064,-0.0040376850605652,1435.81681297616,896.25
3011,lka,2007.0,824.0,29.0,34.0,-5.0,0.0351941747572815,0.0412621359223301,-0.0060679611650485,1630.38890604323,896.25
3012,lka,2008.0,850.0,25.0,31.0,-6.0,0.0294117647058823,0.0364705882352941,-0.0070588235294117,2037.32210302668,896.25
3013,lka,2009.0,910.0,37.0,49.0,-12.0,0.0406593406593406,0.0538461538461538,-0.0131868131868131,2090.4018261396,896.25
3014,lka,2010.0,928.0,31.0,61.0,-30.0,0.0334051724137931,0.0657327586206896,-0.0323275862068965,2799.64873802555,896.25
3015,lka,2011.0,1031.0,57.0,43.0,14.0,0.055286129970902,0.0417070805043646,0.0135790494665373,3200.86113238282,896.25
3016,lka,2012.0,1079.0,49.0,45.0,4.0,0.0454124189063948,0.041705282669138,0.0037071362372567,3350.52187589289,896.25
3017,lka,2013.0,1122.0,67.0,43.0,24.0,0.0597147950089126,0.0383244206773618,0.0213903743315508,3610.28936304898,896.25
3018,lka,2014.0,1204.0,54.0,37.0,17.0,0.0448504983388704,0.0307308970099667,0.0141196013289036,3819.25352972265,896.25
3019,lka,2015.0,1308.0,70.0,34.0,36.0,0.0535168195718654,0.0259938837920489,0.0275229357798165,3843.78067184442,896.25
3020,lka,2016.0,1361.0,63.0,39.0,24.0,0.0462894930198383,0.0286554004408523,0.017634092578986,3886.29150165239,896.25
3021,lka,2017.0,1396.0,69.0,46.0,23.0,0.0494269340974212,0.0329512893982808,0.0164756446991404,4076.74700282733,896.25
3022,lka,2018.0,1387.0,79.0,46.0,33.0,0.0569574621485219,0.0331651045421773,0.0237923576063446,4058.80351094171,896.25
3029,lso,1999.0,8.0,3.0,1.0,2.0,0.375,0.125,0.25,451.92693417393,18.85
3030,lso,2000.0,10.0,1.0,2.0,-1.0,0.1,0.2,-0.1,436.488137266071,18.85
3031,lso,2001.0,14.0,2.0,1.0,1.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,405.605712148955,18.85
3032,lso,2002.0,10.0,1.0,0.0,1.0,0.1,0.0,0.1,382.189608635899,18.85
3033,lso,2003.0,8.0,0.0,6.0,-6.0,0.0,0.75,-0.75,573.651778082285,18.85
3034,lso,2004.0,9.0,2.0,1.0,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,753.375904380843,18.85
3035,lso,2005.0,14.0,2.0,0.0,2.0,0.1428571428571428,0.0,0.1428571428571428,842.812630961302,18.85
3036,lso,2006.0,18.0,6.0,1.0,5.0,0.3333333333333333,0.0555555555555555,0.2777777777777778,904.606129755869,18.85
3037,lso,2007.0,24.0,3.0,2.0,1.0,0.125,0.0833333333333333,0.0416666666666666,846.542320764829,18.85
3038,lso,2008.0,27.0,2.0,2.0,0.0,0.074074074074074,0.074074074074074,0.0,889.134285513762,18.85
3039,lso,2009.0,29.0,4.0,6.0,-2.0,0.1379310344827586,0.2068965517241379,-0.0689655172413793,874.729860474201,18.85
3040,lso,2010.0,29.0,3.0,10.0,-7.0,0.1034482758620689,0.3448275862068966,-0.2413793103448276,1119.84364083093,18.85
3041,lso,2011.0,30.0,4.0,3.0,1.0,0.1333333333333333,0.1,0.0333333333333333,1287.26953644869,18.85
3042,lso,2012.0,23.0,4.0,9.0,-5.0,0.1739130434782608,0.391304347826087,-0.217391304347826,1229.63623247423,18.85
3043,lso,2013.0,21.0,5.0,6.0,-1.0,0.238095238095238,0.2857142857142857,-0.0476190476190476,1166.9117557183,18.85
3044,lso,2014.0,17.0,1.0,2.0,-1.0,0.0588235294117647,0.1176470588235294,-0.0588235294117647,1194.5756269342,18.85
3045,lso,2015.0,19.0,3.0,3.0,0.0,0.1578947368421052,0.1578947368421052,0.0,1146.06468787308,18.85
3046,lso,2016.0,20.0,5.0,3.0,2.0,0.25,0.15,0.1,1018.93109291945,18.85
